Timestamp	COM3_Coin	COM3_CH0	COM3_CH1	COM5_Coin	COM5_CH0	COM5_CH1
1750328445.2472806	46	227	235	63	91	201
1750328445.7735388	46	227	235	63	93	202
1750328446.3011658	46	228	235	63	94	203
1750328446.8399906	48	231	239	65	97	206
1750328447.3662145	48	232	240	66	98	207
1750328447.892401	48	234	242	67	99	208
1750328448.4257061	48	237	245	67	99	208
1750328448.9536655	48	240	246	67	100	210
1750328449.4802191	48	240	247	67	100	210
1750328450.006005	48	240	247	67	100	211
1750328450.53237	48	241	248	67	100	212
1750328451.058264	48	243	249	67	101	212
1750328451.5844693	48	244	251	67	101	213
1750328452.1083066	49	247	252	69	104	217
1750328452.6293542	49	247	255	69	104	217
1750328453.1548991	49	247	256	70	105	218
1750328453.6809268	50	248	257	71	106	221
1750328454.2059095	50	248	259	71	106	222
1750328454.7311351	50	251	260	71	107	222
1750328455.2575786	50	253	260	71	107	222
1750328455.7885668	51	255	261	72	108	225
1750328456.3150277	51	256	263	72	108	225
1750328456.840464	51	256	263	72	108	226
1750328457.3658073	51	257	263	72	109	227
1750328457.8920803	52	259	265	73	110	228
1750328458.4243789	52	259	267	73	110	230
1750328458.9563377	53	261	272	74	111	232
1750328459.481918	53	263	274	74	111	234
1750328460.008183	55	265	280	75	113	238
1750328460.5360837	55	266	281	75	114	239
1750328461.063851	55	267	282	75	114	241
1750328461.590316	55	268	284	75	114	244
1750328462.1155088	55	270	285	75	114	244
1750328462.6416867	55	273	285	75	115	249
1750328463.1676497	55	274	286	75	115	251
1750328463.6992717	55	276	286	75	115	251
1750328464.2258792	55	276	286	75	115	253
1750328464.7513216	55	276	288	75	115	254
1750328465.2777574	55	276	290	75	115	256
1750328465.8028228	55	276	291	76	116	259
1750328466.328608	55	276	292	76	116	261
1750328466.8545074	55	277	296	76	116	262
1750328467.380527	55	277	300	76	116	263
1750328467.906799	55	278	301	76	116	264
1750328468.436464	55	279	301	76	116	264
1750328468.9630532	55	279	303	76	116	264
1750328469.4896028	55	281	304	76	117	264
1750328470.017357	56	284	307	78	119	267
1750328470.5423582	56	285	307	78	119	268
1750328471.0672772	56	285	310	78	119	268
1750328471.5933874	56	286	311	78	119	268
1750328472.120153	56	287	312	78	119	268
1750328472.6520464	56	287	312	78	119	270
1750328473.1777856	56	291	312	78	119	271
1750328473.7036326	57	293	313	79	120	272
1750328474.2302516	57	296	313	79	120	272
1750328474.7562466	57	296	315	79	120	274
1750328475.2823625	57	299	316	80	122	277
1750328475.816559	57	302	319	80	122	280
1750328476.3433597	57	303	319	80	122	280
1750328476.8746243	57	308	320	81	123	282
1750328477.3992572	57	308	321	81	123	282
1750328477.9252477	57	309	322	81	123	282
1750328478.4532363	58	312	324	81	123	286
1750328478.979302	58	313	325	82	124	287
1750328479.5090435	58	314	326	83	125	288
1750328480.035279	60	317	328	83	126	291
1750328480.5610204	60	317	330	83	127	293
1750328481.0918958	60	319	330	83	127	298
1750328481.6179562	60	321	331	83	127	298
1750328482.1844113	60	323	334	84	128	301
1750328482.7105834	60	323	335	84	129	301
1750328483.2426841	60	324	336	84	129	301
1750328483.768223	61	325	341	85	130	302
1750328484.2939212	61	326	344	85	130	305
1750328484.8176913	61	327	345	85	130	305
1750328485.3432593	61	330	347	85	131	305
1750328485.868918	61	332	349	85	131	309
1750328486.39535	61	334	350	85	133	313
1750328486.922773	61	335	351	85	133	314
1750328487.4483333	61	336	352	85	134	314
1750328487.9818811	61	337	352	85	134	316
1750328488.5087383	62	339	354	86	135	317
1750328489.0356264	62	340	356	86	135	317
1750328489.562006	62	343	359	86	135	321
1750328490.0902233	62	345	360	86	136	322
1750328490.6197798	62	346	360	86	136	323
1750328491.1457016	62	347	361	87	137	325
1750328491.673153	63	349	365	88	138	327
1750328492.1993916	63	351	368	88	138	328
1750328492.7206738	63	353	368	88	138	328
1750328493.252738	63	353	370	89	139	329
1750328493.780271	63	353	370	89	139	330
1750328494.3077667	64	357	373	90	141	332
1750328494.834156	64	359	373	90	141	332
1750328495.3703356	64	359	376	90	142	333
1750328495.8999681	64	360	376	90	142	335
1750328496.4250472	65	361	378	90	142	337
1750328496.9618757	65	362	380	90	142	338
1750328497.485021	65	364	381	90	142	339
1750328498.0126662	65	366	381	90	142	340
1750328498.539965	65	367	383	90	142	340
1750328499.0661042	65	368	385	90	142	341
1750328499.593756	66	370	387	91	143	342
1750328500.119675	66	371	390	91	143	344
1750328500.646971	66	372	391	92	145	346
1750328501.171978	67	374	395	93	146	347
1750328501.6939564	67	376	395	93	146	347
1750328502.2271335	68	378	398	95	148	349
1750328502.750744	68	378	399	95	148	349
1750328503.2741075	68	381	402	96	151	351
1750328503.8030589	68	381	405	96	151	351
1750328504.328127	68	382	406	96	151	351
1750328504.8507817	68	385	410	96	151	352
1750328505.3774402	68	386	410	96	151	352
1750328505.9037194	68	387	410	96	152	354
1750328506.4384859	68	388	413	96	153	356
1750328506.9651616	68	389	414	97	154	358
1750328507.4909708	69	391	415	98	155	362
1750328508.0178614	69	393	417	98	155	362
1750328508.5472443	69	393	419	98	155	365
1750328509.0807583	69	395	419	99	156	367
1750328509.6070073	69	396	420	99	156	369
1750328510.1364114	70	398	422	99	156	370
1750328510.6630285	70	400	423	99	157	372
1750328511.1898699	70	402	423	99	158	372
1750328511.7171652	70	402	426	99	158	373
1750328512.242383	70	404	428	100	159	375
1750328512.7722275	70	405	429	100	159	376
1750328513.2999265	70	406	430	101	160	377
1750328513.8279188	70	408	430	101	161	378
1750328514.3623724	70	408	431	101	161	381
1750328514.8903844	70	409	431	101	161	381
1750328515.417099	70	411	432	101	162	382
1750328515.945421	70	411	433	101	162	383
1750328516.471767	70	414	433	102	164	387
1750328516.997372	70	414	433	102	164	388
1750328517.5243475	71	417	436	103	166	393
1750328518.057328	71	420	438	103	166	394
1750328518.5854492	71	422	438	103	166	394
1750328519.1120996	71	424	439	103	166	394
1750328519.6389139	71	424	440	103	166	394
1750328520.1658778	71	424	441	103	166	395
1750328520.6958287	71	427	442	103	166	397
1750328521.2221062	71	427	442	103	166	397
1750328521.749369	71	428	444	104	167	398
1750328522.276215	71	431	445	104	167	398
1750328522.8056178	71	433	446	104	167	399
1750328523.3325477	71	435	448	104	167	401
1750328523.8594096	71	436	449	105	168	403
1750328524.391732	72	439	450	106	169	406
1750328524.928819	72	443	451	107	171	410
1750328525.456678	72	447	451	108	172	411
1750328525.9843538	72	447	452	108	173	412
1750328526.5119224	73	450	455	109	174	414
1750328527.0399976	73	451	456	109	174	414
1750328527.5684252	73	454	457	109	175	415
1750328528.0955942	73	454	459	109	176	416
1750328528.6267784	74	457	460	110	178	418
1750328529.156683	74	457	462	110	178	418
1750328529.6837685	74	459	464	110	178	419
1750328530.2104871	76	461	467	112	180	422
1750328530.7378893	77	462	468	112	180	425
1750328531.2669253	77	464	471	112	180	427
1750328531.7931125	77	467	473	112	180	427
1750328532.320287	77	469	474	113	181	429
1750328532.8541243	78	473	476	114	182	433
1750328533.3829155	78	476	477	115	184	434
1750328533.9099188	78	476	478	115	184	436
1750328534.4363668	78	478	478	115	185	438
1750328534.9632397	78	479	478	115	187	438
1750328535.4941595	78	481	480	115	187	439
1750328536.0210876	79	482	484	116	189	440
1750328536.5551305	79	483	484	116	189	440
1750328537.0852096	79	484	485	116	189	441
1750328537.6133835	80	485	489	116	190	444
1750328538.1403828	80	487	489	117	191	445
1750328538.6668506	80	488	490	117	191	445
1750328539.1959429	80	490	490	117	191	445
1750328539.7252803	80	490	491	118	193	447
1750328540.2517729	80	492	491	118	193	447
1750328540.7786753	80	495	491	118	194	447
1750328541.3061016	80	496	492	118	194	449
1750328541.834886	80	496	494	118	194	449
1750328542.3693225	80	499	494	118	194	451
1750328542.8960743	81	504	496	118	194	453
1750328543.429767	81	504	496	118	194	453
1750328543.9558527	81	505	499	118	194	454
1750328544.4828331	82	508	500	119	195	456
1750328545.0125499	83	509	502	120	196	460
1750328545.5399446	84	511	504	121	198	461
1750328546.074143	84	513	505	121	198	461
1750328546.6025157	84	516	505	121	199	462
1750328547.1288452	84	518	506	121	199	463
1750328547.6631603	84	518	507	121	199	463
1750328548.1968486	84	518	507	121	199	464
1750328548.724761	84	518	508	121	199	466
1750328549.2520175	85	520	511	122	201	468
1750328549.7773507	85	521	513	122	201	470
1750328550.304459	85	521	515	122	201	471
1750328550.8408113	85	521	517	122	201	473
1750328551.3688982	85	524	518	122	201	474
1750328551.8957946	85	527	521	122	201	476
1750328552.4235852	86	530	522	122	201	477
1750328552.9627013	86	530	522	123	203	478
1750328553.490755	86	531	525	124	204	479
1750328554.0177462	86	532	528	124	204	480
1750328554.5502167	86	536	528	124	204	481
1750328555.0776076	86	536	531	124	204	484
1750328555.604119	87	537	532	125	205	485
1750328556.1298022	88	539	534	126	206	486
1750328556.6557856	88	541	538	126	206	487
1750328557.1825423	88	543	539	126	207	487
1750328557.7111301	88	544	542	126	207	487
1750328558.2385225	88	546	543	126	207	487
1750328558.765184	88	547	545	127	208	489
1750328559.299765	88	548	545	127	208	491
1750328559.8290954	88	549	545	127	208	493
1750328560.3559864	88	550	546	127	208	493
1750328560.8840554	88	551	548	127	208	494
1750328561.4114566	89	553	552	128	210	497
1750328561.938172	90	555	555	129	211	499
1750328562.4683816	90	556	558	129	211	499
1750328562.9975467	90	557	560	129	211	499
1750328563.526815	90	557	562	129	211	500
1750328564.053873	90	557	564	129	212	501
1750328564.5786653	90	557	564	129	212	501
1750328565.10516	90	559	565	129	212	502
1750328565.6356642	90	562	566	129	212	502
1750328566.166322	91	565	569	130	213	504
1750328566.692909	91	566	571	130	214	504
1750328567.2202702	91	566	572	131	215	507
1750328567.7579103	91	568	573	131	216	508
1750328568.2912452	91	568	574	131	216	509
1750328568.8232176	91	568	575	131	216	511
1750328569.3589559	91	570	577	131	216	512
1750328569.8856876	91	570	578	131	216	513
1750328570.4174263	91	571	579	131	216	513
1750328570.9524777	91	571	579	131	216	513
1750328571.4840455	91	572	581	131	217	514
1750328572.011542	92	575	587	133	220	517
1750328572.5395193	92	577	588	133	220	517
1750328573.0667572	93	580	590	135	224	522
1750328573.594811	94	583	592	136	225	525
1750328574.1214745	94	583	593	136	225	525
1750328574.6494029	94	583	595	136	225	526
1750328575.176947	94	585	597	136	225	529
1750328575.7038932	95	587	602	137	226	532
1750328576.2424653	95	588	602	137	226	534
1750328576.7702613	96	590	603	138	228	535
1750328577.2982645	96	592	605	138	228	537
1750328577.8258698	96	592	609	139	229	539
1750328578.3531027	96	592	611	139	229	540
1750328578.8811817	96	595	613	139	229	541
1750328579.4076397	96	596	614	139	229	541
1750328579.934516	96	597	614	139	230	541
1750328580.460018	96	598	615	140	231	544
1750328580.9869494	96	600	617	141	232	546
1750328581.513537	96	602	619	141	233	548
1750328582.039883	96	602	620	141	233	548
1750328582.5737844	96	603	621	141	233	549
1750328583.1066217	96	606	622	141	234	549
1750328583.6339028	96	607	622	141	234	550
1750328584.1657088	96	608	622	141	235	550
1750328584.692949	96	609	623	141	235	550
1750328585.2197654	96	612	623	141	236	551
1750328585.747	96	613	625	141	237	552
1750328586.275146	96	613	629	141	238	552
1750328586.806526	96	614	629	141	238	552
1750328587.333845	97	616	632	142	240	554
1750328587.8619456	97	618	633	142	240	554
1750328588.3882246	97	621	633	142	240	555
1750328588.916206	97	622	633	142	241	555
1750328589.4436398	97	623	634	142	241	558
1750328589.9707267	97	626	636	142	242	560
1750328590.4994853	98	631	637	143	243	564
1750328591.0263674	98	632	639	143	243	565
1750328591.5531404	99	636	642	144	244	566
1750328592.081416	99	636	643	144	244	567
1750328592.6094284	99	638	646	144	244	568
1750328593.1380088	99	638	646	144	244	568
1750328593.6624708	99	640	647	144	245	569
1750328594.189367	99	641	647	144	245	570
1750328594.7152479	99	642	648	145	247	573
1750328595.2422655	99	645	648	145	247	573
1750328595.7756186	99	646	649	145	247	573
1750328596.2980587	99	649	655	145	248	574
1750328596.8310583	99	653	656	145	248	575
1750328597.3581753	99	654	658	145	248	575
1750328597.8855772	99	654	660	145	248	577
1750328598.413034	99	655	660	145	248	578
1750328598.9402392	99	655	660	145	249	578
1750328599.4670582	99	656	662	145	249	579
1750328599.9951422	99	657	664	145	250	581
1750328600.5215383	99	659	664	145	250	582
1750328601.0471668	99	660	667	145	251	583
1750328601.573428	99	661	670	145	251	583
1750328602.1066315	99	661	672	145	251	585
1750328602.6332242	99	662	675	145	252	586
1750328603.163678	99	662	676	145	252	587
1750328603.6914198	99	666	676	145	252	588
1750328604.218981	99	667	679	145	252	589
1750328604.7513926	99	667	682	145	253	591
1750328605.2785227	99	668	686	145	254	592
1750328605.8087072	99	670	687	145	256	595
1750328606.3403196	99	670	689	146	257	597
1750328606.8674684	99	672	691	146	257	597
1750328607.3956227	99	672	692	146	257	598
1750328607.9232256	99	674	694	146	257	599
1750328608.4528298	99	675	696	146	257	602
1750328608.9802625	99	675	698	146	257	602
1750328609.5062168	99	677	699	146	258	602
1750328610.0336921	100	679	702	147	259	604
1750328610.5711787	101	681	704	148	261	605
1750328611.0989377	101	681	707	148	261	606
1750328611.62681	101	681	708	148	261	607
1750328612.156525	101	682	708	148	263	607
1750328612.6920924	101	682	708	148	264	609
1750328613.2157905	102	684	711	149	266	611
1750328613.74	104	686	713	151	268	613
1750328614.2649257	104	688	713	151	268	613
1750328614.7894766	104	690	713	151	268	613
1750328615.3151464	104	695	716	151	268	614
1750328615.8398762	104	695	717	151	268	615
1750328616.369608	105	697	719	151	268	615
1750328616.901439	105	697	719	151	269	616
1750328617.4250052	105	697	719	151	270	616
1750328617.9484904	105	697	719	151	272	616
1750328618.4732924	105	699	720	151	272	617
1750328618.9985337	105	701	723	151	272	620
1750328619.5224648	107	704	726	151	273	624
1750328620.0466094	107	706	727	151	273	624
1750328620.5712252	107	707	728	151	273	624
1750328621.094916	107	709	729	151	273	628
1750328621.620643	107	711	730	151	273	628
1750328622.1467516	107	714	732	151	273	630
1750328622.683185	107	717	734	152	276	631
1750328623.2083764	107	719	736	152	276	631
1750328623.742748	107	720	736	152	276	631
1750328624.2687526	107	721	737	152	276	632
1750328624.7946289	107	722	738	152	276	633
1750328625.3186438	107	723	739	152	276	635
1750328625.8424225	107	727	740	152	276	635
1750328626.3708942	108	729	745	153	277	639
1750328626.8976028	108	730	746	153	277	641
1750328627.4213088	108	730	746	153	277	643
1750328627.9488046	108	732	748	153	277	645
1750328628.472374	108	733	750	153	277	646
1750328628.9965522	108	733	754	153	277	646
1750328629.5214105	109	735	756	154	278	650
1750328630.0484312	109	738	757	154	280	651
1750328630.5756087	109	738	757	154	280	652
1750328631.104176	109	739	758	155	281	654
1750328631.6307821	110	741	760	156	282	655
1750328632.1613686	110	741	761	156	284	657
1750328632.691887	110	743	761	156	285	657
1750328633.2158465	111	745	767	158	287	660
1750328633.7398517	112	746	769	159	288	662
1750328634.2636774	113	747	771	160	289	664
1750328634.797093	113	748	771	160	289	664
1750328635.3234253	113	750	771	160	289	665
1750328635.8506823	114	752	773	161	290	667
1750328636.3826544	114	754	774	161	290	667
1750328636.90879	114	757	775	161	291	669
1750328637.4328458	114	758	775	161	291	669
1750328637.956558	114	758	776	161	291	669
1750328638.4845347	114	761	779	162	293	672
1750328639.0088394	114	761	781	162	293	672
1750328639.5339148	114	762	783	162	293	673
1750328640.0640078	114	763	783	162	293	675
1750328640.5878282	114	764	784	162	294	676
1750328641.1121001	114	765	784	162	294	676
1750328641.6360447	115	768	786	164	296	679
1750328642.1603162	115	769	787	165	297	682
1750328642.684391	115	769	789	165	297	682
1750328643.2104723	115	770	790	165	297	682
1750328643.734477	115	771	791	165	298	683
1750328644.259133	116	772	793	166	299	685
1750328644.78608	116	774	796	166	299	686
1750328645.3150995	116	775	799	167	300	688
1750328645.8418007	116	777	801	167	300	688
1750328646.3655567	116	778	804	168	301	691
1750328646.889525	116	779	805	168	301	691
1750328647.4149115	116	781	808	168	301	692
1750328647.93855	116	781	809	168	301	693
1750328648.4625635	116	783	809	168	301	693
1750328648.986365	116	783	810	168	302	693
1750328649.5129426	116	785	811	168	302	695
1750328650.0370686	116	788	812	168	303	696
1750328650.560781	116	789	814	168	303	697
1750328651.084877	116	790	815	168	303	697
1750328651.609005	116	792	816	168	303	699
1750328652.1354678	116	794	817	168	303	700
1750328652.6666842	116	795	817	168	303	702
1750328653.195666	116	795	819	168	303	702
1750328653.7195187	116	795	820	168	303	702
1750328654.2434835	116	798	821	168	303	703
1750328654.7673	116	800	821	168	304	704
1750328655.2910388	116	801	822	169	305	707
1750328655.8214254	116	802	823	169	305	707
1750328656.3450468	116	802	823	169	305	708
1750328656.868888	116	804	824	169	305	709
1750328657.392714	116	805	824	169	305	710
1750328657.9164233	117	807	828	169	305	713
1750328658.4401908	117	810	828	169	305	713
1750328658.9636655	117	811	830	169	305	714
1750328659.487222	117	812	831	169	305	717
1750328660.0116699	117	813	833	169	305	717
1750328660.5363128	118	815	837	171	307	721
1750328661.0595162	118	815	837	171	307	721
1750328661.5830371	118	815	837	171	307	722
1750328662.109058	118	816	838	171	307	723
1750328662.6400814	118	817	839	171	307	723
1750328663.163871	118	819	840	171	307	724
1750328663.688191	119	820	843	171	307	727
1750328664.2121196	119	821	845	171	307	728
1750328664.7361822	119	822	848	171	308	729
1750328665.2609942	119	822	849	171	308	729
1750328665.7903066	120	824	851	171	309	731
1750328666.313924	120	825	853	171	309	732
1750328666.8375523	120	826	855	172	310	733
1750328667.361806	120	826	855	172	310	733
1750328667.885547	120	828	857	172	310	733
1750328668.409738	120	828	858	173	311	736
1750328668.9449017	120	830	859	173	311	737
1750328669.468861	121	833	862	174	314	741
1750328669.9926388	121	834	862	174	315	741
1750328670.5172162	121	835	864	174	315	742
1750328671.0444794	121	835	864	174	315	743
1750328671.5683784	122	838	865	175	316	747
1750328672.0921187	122	839	868	176	317	750
1750328672.617473	123	841	869	177	319	753
1750328673.1445522	123	841	870	177	319	755
1750328673.682142	124	843	872	177	319	757
1750328674.2091732	124	845	873	177	320	759
1750328674.7397475	124	846	873	177	320	760
1750328675.2664955	124	850	873	179	322	763
1750328675.8012576	125	853	876	179	323	764
1750328676.3297803	126	855	879	180	324	765
1750328676.8540874	127	859	883	182	326	767
1750328677.3816645	128	861	887	183	327	771
1750328677.9166303	129	862	888	185	329	775
1750328678.4439573	129	865	891	185	330	778
1750328678.9701493	129	866	892	185	330	778
1750328679.4970095	129	866	892	185	330	780
1750328680.027801	129	867	893	185	330	781
1750328680.5594099	129	869	894	185	330	782
1750328681.0865557	129	869	895	185	330	782
1750328681.6147385	129	869	895	185	330	782
1750328682.144293	129	870	896	185	330	782
1750328682.673513	129	871	897	185	330	782
1750328683.2030156	129	871	898	185	331	783
1750328683.744538	130	873	902	186	332	785
1750328684.272889	130	874	902	187	333	786
1750328684.8011792	130	875	906	187	334	786
1750328685.3354397	130	878	907	187	334	788
1750328685.8654256	130	881	908	187	335	789
1750328686.3927028	132	884	913	188	337	791
1750328686.9190361	132	886	913	188	337	792
1750328687.4470093	132	887	915	188	337	794
1750328687.9792588	132	887	915	188	337	796
1750328688.5078976	132	888	918	189	338	797
1750328689.0318992	133	892	921	190	339	798
1750328689.5578465	133	892	922	190	339	798
1750328690.0871794	133	895	922	190	339	800
1750328690.6213708	133	895	925	190	339	803
1750328691.151325	134	897	926	191	340	804
1750328691.6781576	134	897	926	191	340	805
1750328692.2029252	134	899	929	192	341	808
1750328692.729734	134	900	930	192	341	809
1750328693.260282	134	900	932	192	341	810
1750328693.787586	134	901	933	192	341	812
1750328694.317736	134	903	935	193	343	813
1750328694.8456595	134	903	937	193	343	814
1750328695.3731039	134	904	937	193	343	818
1750328695.9018886	135	906	938	193	343	819
1750328696.4309447	135	906	940	193	343	819
1750328696.9578204	135	908	940	193	345	820
1750328697.4911823	135	908	941	193	346	820
1750328698.0187929	135	909	947	193	347	822
1750328698.5479488	135	910	948	193	347	822
1750328699.0786972	135	912	950	193	348	824
1750328699.6063175	135	914	951	194	349	826
1750328700.1333523	135	916	953	195	351	829
1750328700.6580422	135	917	956	195	351	829
1750328701.1876974	135	918	958	196	352	831
1750328701.7157514	135	919	958	196	352	832
1750328702.2439532	135	921	961	196	352	834
1750328702.7819588	135	922	965	196	352	835
1750328703.3152442	135	923	966	196	353	835
1750328703.8436315	135	923	968	196	354	835
1750328704.3734593	135	923	969	196	354	838
1750328704.9023025	135	925	971	196	355	838
1750328705.4307122	135	928	972	196	355	838
1750328705.9586468	135	929	973	196	355	839
1750328706.4872832	135	931	977	196	356	840
1750328707.0155342	135	934	980	196	356	840
1750328707.5452442	135	935	980	196	356	841
1750328708.074767	135	937	981	196	356	841
1750328708.608068	135	939	985	196	356	841
1750328709.137772	136	943	987	197	357	846
1750328709.6654646	138	946	991	199	359	850
1750328710.1957169	138	947	991	199	359	852
1750328710.7238288	138	948	993	200	360	853
1750328711.251195	138	949	994	200	360	853
1750328711.7801871	138	949	994	200	361	854
1750328712.308213	138	951	995	200	361	854
1750328712.8406441	138	952	997	200	362	854
1750328713.3697262	139	954	1000	200	362	856
1750328713.898682	139	954	1000	200	362	856
1750328714.4347064	139	957	1000	200	362	856
1750328714.9646163	139	959	1002	200	364	858
1750328715.493518	139	961	1002	200	365	860
1750328716.0291393	139	963	1003	200	365	861
1750328716.562041	139	963	1003	200	365	863
1750328717.0909688	139	963	1007	200	365	863
1750328717.6222527	139	966	1009	201	366	866
1750328718.1514313	139	966	1009	201	367	867
1750328718.6807454	140	968	1011	202	369	869
1750328719.2049816	140	970	1013	203	371	871
1750328719.7294335	141	973	1015	204	372	873
1750328720.2596905	142	975	1018	205	373	875
1750328720.7876644	142	978	1020	206	374	876
1750328721.3203166	142	979	1021	206	374	877
1750328721.854521	142	983	1023	206	375	879
1750328722.3834424	142	984	1023	206	375	880
1750328722.9197824	142	985	1026	207	376	882
1750328723.4499154	142	988	1028	207	378	882
1750328723.9786673	142	989	1029	207	379	882
1750328724.5072944	142	989	1030	207	379	885
1750328725.042545	142	991	1030	207	379	886
1750328725.5682838	142	991	1031	207	379	886
1750328726.0973306	143	992	1035	208	381	887
1750328726.6267123	144	994	1036	208	381	889
