Timestamp	COM3_Coin	COM3_CH0	COM3_CH1	COM4_Coin	COM4_CH0	COM4_CH1
1750324448.4873729	1	7	8	3	8	8
1750324449.0053408	1	7	12	4	9	9
1750324449.5285196	1	8	13	4	10	9
1750324450.0579877	2	9	14	5	11	10
1750324450.5810928	3	10	16	6	12	11
1750324451.1034975	4	13	17	6	13	14
1750324451.6261752	4	14	18	6	15	14
1750324452.145577	5	15	19	7	17	15
1750324452.6712105	5	16	22	7	17	15
1750324453.194033	6	17	25	8	20	16
1750324453.7177653	6	18	25	8	23	16
1750324454.2419019	6	19	31	8	24	17
1750324454.7659051	6	20	31	9	25	18
1750324455.2901678	7	21	35	10	27	19
1750324455.8152838	7	22	36	10	28	21
1750324456.3387272	7	26	38	10	30	22
1750324456.8631568	7	28	40	10	31	22
1750324457.387753	7	28	42	10	31	24
1750324457.912595	7	28	44	10	33	26
1750324458.4374585	7	29	46	11	37	27
1750324458.9638553	8	32	48	12	38	28
1750324459.4897585	9	33	50	13	39	29
1750324460.0169132	10	35	54	15	42	32
1750324460.5448773	10	35	56	15	43	33
1750324461.070694	12	38	58	17	47	35
1750324461.5976734	13	40	60	18	48	36
1750324462.122678	13	40	62	18	49	36
1750324462.6468515	13	40	63	19	51	37
1750324463.1721537	13	42	68	19	52	39
1750324463.7015839	13	44	69	19	52	39
1750324464.2282648	13	45	69	19	53	39
1750324464.7538867	13	48	70	20	54	40
1750324465.2885406	13	50	70	20	55	40
1750324465.815914	13	51	70	20	56	41
1750324466.342125	13	52	71	20	57	41
1750324466.8757844	13	53	73	20	58	42
1750324467.4016385	13	54	77	20	58	42
1750324467.9261608	13	55	79	20	60	43
1750324468.4510162	13	56	80	20	60	43
1750324468.9795592	13	56	81	20	61	44
1750324469.5121527	13	58	84	20	62	44
1750324470.0379539	13	59	86	20	64	45
1750324470.572795	13	63	87	20	64	45
1750324471.1048343	13	63	88	20	66	46
1750324471.6322823	13	64	91	20	67	46
1750324472.1635766	13	64	92	20	67	46
1750324472.694034	13	65	92	20	67	46
1750324473.2199988	13	69	92	20	68	46
1750324473.7465398	13	69	92	20	71	47
1750324474.278695	13	70	93	20	73	48
1750324474.8055353	13	70	94	20	73	48
1750324475.331053	14	72	96	21	78	51
1750324475.8565803	14	73	96	21	81	51
1750324476.3919215	14	74	97	21	82	51
1750324476.9200702	15	79	100	22	85	52
1750324477.4465423	15	81	100	22	85	53
1750324477.9845016	15	82	101	22	86	53
1750324478.5113983	15	83	104	23	87	55
1750324479.0382555	15	83	104	23	88	55
1750324479.5651784	15	84	105	24	90	56
1750324480.0934176	15	87	107	25	91	58
1750324480.6202867	15	88	108	25	92	58
1750324481.1507823	15	88	109	26	93	59
1750324481.676695	15	89	110	27	96	60
1750324482.203342	15	89	111	27	96	60
1750324482.7311888	15	89	111	27	97	60
1750324483.257739	15	89	111	27	98	61
1750324483.7865944	15	90	112	27	99	61
1750324484.313771	15	92	113	27	99	61
1750324484.8413436	15	94	113	27	101	63
1750324485.3702228	16	99	115	29	104	66
1750324485.897278	16	100	115	30	106	67
1750324486.4243455	17	102	116	31	107	70
1750324486.9504118	17	103	117	31	108	70
1750324487.4773192	18	104	120	32	110	72
1750324488.001659	18	105	122	32	110	72
1750324488.529439	18	105	122	32	110	72
1750324489.055569	18	107	123	32	112	73
1750324489.5871527	19	109	126	33	117	76
1750324490.1144884	19	110	126	33	123	77
1750324490.6414483	19	111	127	33	124	77
1750324491.1690958	19	113	127	33	127	77
1750324491.6954327	19	115	128	33	128	77
1750324492.2221394	19	117	129	33	129	77
1750324492.75025	19	118	130	33	130	77
1750324493.2803411	19	119	131	34	133	78
1750324493.8069394	20	121	133	35	135	79
1750324494.3342485	20	125	134	35	135	79
1750324494.8608387	20	125	135	35	135	79
1750324495.386872	21	126	137	36	136	81
1750324495.915277	21	127	138	36	137	83
1750324496.4420278	21	128	139	36	138	84
1750324496.968105	21	128	141	36	138	84
1750324497.4951353	21	129	141	36	138	84
1750324498.0189214	21	129	141	36	141	84
1750324498.546262	21	132	144	36	142	84
1750324499.0770237	21	133	144	36	144	84
1750324499.6172569	22	134	146	37	145	86
1750324500.14306	22	134	146	37	147	87
1750324500.6655283	22	135	148	37	150	87
1750324501.2023163	22	136	150	37	153	87
1750324501.7289793	22	137	151	37	154	88
1750324502.2587872	22	137	152	37	155	89
1750324502.7824306	22	137	154	37	155	89
1750324503.3105133	23	140	158	38	159	90
1750324503.8374264	23	144	159	39	160	91
1750324504.3651838	23	144	159	39	161	91
1750324504.8995407	23	145	159	39	161	92
1750324505.42656	24	146	162	40	163	93
1750324505.95313	25	149	168	42	167	97
1750324506.4801042	25	149	172	43	174	98
1750324507.0074286	25	150	173	44	176	101
1750324507.5351224	26	152	174	44	178	101
1750324508.0604682	26	153	175	44	178	101
1750324508.58704	26	155	175	44	180	102
1750324509.1145444	26	157	175	44	180	102
1750324509.640931	26	157	176	44	181	103
1750324510.1731863	27	158	178	45	183	104
1750324510.6990466	28	160	180	46	185	105
1750324511.2269163	28	161	181	46	185	105
1750324511.748125	28	162	181	46	186	105
1750324512.277052	28	162	182	46	186	105
1750324512.8032522	28	162	183	46	187	105
1750324513.323807	29	164	184	47	189	108
1750324513.8495564	29	164	186	47	190	108
1750324514.3747888	29	166	188	48	191	110
1750324514.9006875	29	169	190	49	193	111
1750324515.4268565	30	170	193	51	197	113
1750324515.9543934	30	173	196	53	199	115
1750324516.4805589	30	174	196	53	202	115
1750324517.0115473	31	177	198	54	203	117
1750324517.537304	31	178	199	54	203	117
1750324518.060804	32	179	202	55	206	118
1750324518.5870137	32	179	204	55	207	118
1750324519.1130328	33	183	207	56	210	119
1750324519.639281	33	183	212	56	211	119
1750324520.1659446	33	183	213	56	211	119
1750324520.6954908	33	184	214	56	212	119
1750324521.2217262	33	186	216	56	214	120
1750324521.747743	33	187	217	58	218	122
1750324522.2731783	33	188	217	58	220	122
1750324522.8007863	33	192	217	59	223	123
1750324523.3258634	34	195	219	60	225	125
1750324523.850807	34	195	220	60	228	126
1750324524.375873	35	196	221	61	231	128
1750324524.9007926	35	198	226	61	231	128
1750324525.4282222	37	201	229	63	234	130
1750324525.953442	37	202	230	63	235	130
1750324526.4798613	37	202	230	63	236	132
1750324527.0060241	38	203	232	65	238	134
1750324527.5320058	39	206	235	65	241	134
1750324528.0616508	39	208	236	65	241	134
1750324528.5871282	39	208	238	65	242	134
1750324529.1139398	39	208	240	65	244	134
1750324529.641224	39	210	241	65	247	134
1750324530.169701	40	212	242	67	250	136
1750324530.6965833	40	214	243	67	252	136
1750324531.2227192	40	216	244	67	253	137
1750324531.7484524	40	219	244	67	257	138
1750324532.2823925	40	219	244	67	260	140
1750324532.8114421	40	221	245	67	262	140
1750324533.3373039	40	221	246	67	262	140
1750324533.863485	40	223	247	67	263	140
1750324534.3904197	41	225	248	68	265	141
1750324534.9239845	41	228	248	68	265	142
1750324535.4544296	41	228	250	68	265	143
1750324535.980826	42	229	253	69	269	145
1750324536.5055275	42	231	253	69	269	146
1750324537.0335307	42	232	254	69	270	147
1750324537.5598013	42	235	255	70	271	148
1750324538.0833747	42	235	256	70	273	149
1750324538.6108158	42	237	256	70	273	149
1750324539.1421692	42	238	256	70	273	149
1750324539.6682725	42	239	258	70	274	149
1750324540.1959622	42	239	258	70	275	149
1750324540.722864	42	240	261	70	275	149
1750324541.2581182	42	240	263	71	277	150
1750324541.7848797	42	243	263	72	279	151
1750324542.3098443	42	244	264	72	281	153
1750324542.831535	43	245	266	73	282	154
1750324543.3574088	43	247	268	74	284	156
1750324543.8838115	43	248	269	74	285	158
1750324544.410354	43	249	269	74	286	158
1750324544.94434	43	250	273	74	287	159
1750324545.4761188	43	251	273	74	288	160
1750324546.0062625	43	252	274	76	291	162
1750324546.5332887	43	254	275	76	292	164
1750324547.0591373	43	255	278	76	294	164
1750324547.5845013	44	257	280	77	296	165
1750324548.115146	44	258	281	77	296	165
1750324548.6410716	44	258	281	77	299	165
1750324549.1687627	45	261	282	78	300	167
1750324549.695791	45	262	283	78	300	167
1750324550.2219148	47	269	285	80	302	170
1750324550.748239	48	271	286	81	303	171
1750324551.2758873	48	273	288	81	303	173
1750324551.8006852	48	274	288	81	304	173
1750324552.3222506	49	276	291	82	308	175
1750324552.8541014	49	278	292	82	309	175
1750324553.3813004	49	279	294	83	312	177
1750324553.9071667	49	281	297	83	312	177
1750324554.4325707	49	285	298	83	313	177
1750324554.9580874	49	288	299	83	315	178
1750324555.4883037	49	290	300	83	315	178
1750324556.0173523	49	293	301	83	317	178
1750324556.5428677	49	296	301	83	317	178
1750324557.0691683	49	297	305	84	320	179
1750324557.59625	49	299	305	84	320	179
1750324558.121851	49	301	307	84	321	179
1750324558.6536286	49	303	308	85	324	180
1750324559.1869192	49	304	309	85	325	180
1750324559.7118638	49	306	310	86	328	181
1750324560.2384343	49	309	310	86	329	182
1750324560.764728	49	310	312	87	331	183
1750324561.2914834	49	312	315	87	333	183
1750324561.8237817	49	313	317	87	335	183
1750324562.3515532	50	316	319	89	338	185
1750324562.8764467	50	317	320	89	340	185
1750324563.4032362	50	318	322	89	341	187
1750324563.929238	50	320	322	89	341	187
1750324564.4583485	50	320	323	89	344	187
1750324564.9915879	50	320	323	89	344	187
1750324565.5184448	51	324	327	92	349	190
1750324566.0450976	51	325	328	92	350	190
1750324566.5712526	51	327	330	93	355	192
1750324567.097623	51	327	334	93	355	193
1750324567.6299834	51	331	337	93	356	195
1750324568.1549184	51	333	337	93	357	195
1750324568.6818066	51	336	339	93	358	198
1750324569.2083077	51	341	339	93	360	200
1750324569.7353423	51	342	340	93	362	200
1750324570.263965	51	343	340	93	362	200
1750324570.7936773	52	345	341	94	363	202
1750324571.3256571	52	347	342	95	367	203
1750324571.8519008	52	348	342	95	367	203
1750324572.3787096	52	349	343	95	368	203
1750324572.9041183	52	350	343	95	368	203
1750324573.4305708	53	353	346	96	369	204
1750324573.9570718	54	358	351	99	373	209
1750324574.4813344	55	361	353	100	375	211
1750324575.0129094	55	364	354	100	377	212
1750324575.5386746	55	365	354	100	378	212
1750324576.065062	55	368	355	100	379	212
1750324576.5919957	55	369	357	100	379	213
1750324577.1141825	55	370	359	100	379	213
1750324577.639967	55	370	362	100	382	213
1750324578.1654959	56	373	364	101	385	214
1750324578.6920674	56	374	364	101	387	214
1750324579.2177982	57	377	368	102	392	216
1750324579.7492762	57	378	368	102	395	217
1750324580.280492	57	379	368	102	397	218
1750324580.8078384	58	383	372	104	403	221
1750324581.3341744	59	384	373	104	404	222
1750324581.861115	60	385	374	105	406	223
1750324582.3873339	60	385	374	105	406	223
1750324582.914764	60	386	374	105	408	223
1750324583.4437954	60	386	374	105	409	224
1750324583.9709437	60	387	376	105	409	224
1750324584.4985886	60	388	377	105	409	225
1750324585.0250149	60	390	379	105	412	226
1750324585.5529563	60	390	380	105	412	226
1750324586.0871906	60	391	381	105	413	226
1750324586.6175914	61	392	383	106	416	227
1750324587.1451797	61	394	385	106	416	227
1750324587.6720004	61	396	386	106	418	227
1750324588.2024145	62	398	388	107	419	228
1750324588.7303183	62	401	388	107	421	228
1750324589.2578406	62	403	391	108	424	230
1750324589.7858496	62	403	392	108	425	230
1750324590.3152905	62	406	396	109	429	231
1750324590.8426638	62	406	398	109	430	233
1750324591.3710043	63	409	399	110	432	234
1750324591.897866	65	411	402	112	436	236
1750324592.4251857	65	416	403	112	437	236
1750324592.9522564	65	416	403	112	438	236
1750324593.47918	66	419	405	113	442	237
1750324594.0066648	67	421	409	114	444	239
1750324594.5340805	67	424	412	114	444	239
1750324595.0645638	67	424	412	114	445	241
1750324595.591637	67	428	412	114	445	243
1750324596.119733	67	428	415	114	449	243
1750324596.6470501	67	429	415	114	449	243
1750324597.1735587	67	429	416	114	450	244
1750324597.7059069	67	429	420	114	452	244
1750324598.2325277	67	429	423	114	453	245
1750324598.7585628	67	429	423	114	455	245
1750324599.28697	67	431	424	115	459	246
1750324599.814904	67	433	425	115	460	248
1750324600.3464484	67	434	428	115	462	249
1750324600.873902	67	437	428	115	465	250
1750324601.4076188	67	439	429	115	469	250
1750324601.9423652	68	441	432	116	472	251
1750324602.4694605	69	442	433	117	473	252
1750324602.997634	69	442	435	117	475	252
1750324603.5306008	70	443	437	118	477	253
1750324604.0576696	70	446	438	118	477	253
1750324604.5866299	70	446	439	118	478	253
1750324605.1147294	70	448	442	119	480	254
1750324605.6419165	70	450	443	119	482	256
1750324606.1685376	71	454	446	120	486	257
1750324606.6971295	71	454	447	120	486	257
1750324607.2331204	71	456	447	120	487	257
1750324607.759959	71	458	447	120	490	258
1750324608.294852	71	459	449	120	491	258
1750324608.826738	72	462	450	121	492	259
1750324609.3591309	72	462	451	121	493	260
1750324609.8922317	72	466	451	121	494	261
1750324610.4204073	72	467	451	121	494	261
1750324610.948254	72	471	452	122	497	263
1750324611.4762967	72	471	454	123	498	264
1750324612.004224	72	473	455	123	499	264
1750324612.5316558	72	474	455	124	500	265
1750324613.0616283	73	476	457	125	502	267
1750324613.588754	73	477	460	125	503	267
1750324614.1166213	74	481	462	126	505	269
1750324614.6442149	74	482	462	126	506	269
1750324615.1721792	74	482	462	126	509	270
1750324615.6989522	74	485	463	127	510	271
1750324616.2247612	74	487	467	127	510	271
1750324616.7485769	74	487	467	127	510	271
1750324617.2842815	75	489	468	128	511	272
1750324617.8122241	75	489	469	128	511	273
1750324618.340209	75	489	470	128	512	274
1750324618.8676715	75	489	472	128	513	276
1750324619.3990464	75	489	474	128	515	276
1750324619.9290025	77	491	478	130	519	278
1750324620.4568937	77	493	480	130	519	279
1750324620.984086	77	493	482	130	519	279
1750324621.51875	77	494	482	130	519	280
1750324622.0456674	78	496	483	131	521	281
1750324622.5785975	78	497	484	131	525	282
1750324623.106121	79	498	485	132	527	283
1750324623.6331341	79	499	489	132	530	283
1750324624.163591	79	499	490	132	531	284
1750324624.690983	80	501	492	133	533	286
1750324625.2257447	80	501	493	133	534	286
1750324625.7536757	80	501	494	133	535	286
1750324626.2812839	81	502	496	135	538	288
1750324626.8090425	82	505	498	136	539	289
1750324627.3379495	82	505	498	136	539	289
1750324627.8676422	82	506	499	136	541	290
1750324628.3950515	82	506	500	136	542	290
1750324628.9218898	82	506	500	136	542	291
1750324629.4497352	82	508	503	136	543	292
1750324629.9770315	83	511	505	138	546	294
1750324630.5067425	84	513	508	139	547	295
1750324631.0344856	84	515	508	139	548	295
1750324631.5675166	84	517	510	139	549	295
1750324632.0947258	85	519	514	140	552	296
1750324632.6226065	85	519	514	140	556	296
1750324633.151414	86	522	516	141	558	297
1750324633.6795733	86	523	517	142	559	298
1750324634.2067873	86	524	519	142	560	298
1750324634.7336707	86	527	519	142	560	298
1750324635.2622404	87	529	526	143	563	300
1750324635.7896307	87	531	529	143	563	300
1750324636.318276	87	532	530	144	567	301
1750324636.8449645	87	532	530	144	570	301
1750324637.3722205	87	533	530	144	572	302
1750324637.8989892	87	533	531	144	573	302
1750324638.426806	87	534	532	144	576	303
1750324638.9548001	87	535	533	144	578	304
1750324639.4808893	87	538	534	144	581	305
1750324640.007288	87	539	536	144	582	305
1750324640.5363715	87	541	536	144	585	306
1750324641.0639837	87	542	539	145	588	307
1750324641.5916798	87	543	539	145	588	307
1750324642.117846	88	544	540	146	589	309
1750324642.6479936	91	548	545	149	594	312
1750324643.1781332	91	549	545	149	594	312
1750324643.7065728	91	549	547	149	595	312
1750324644.2328203	91	550	548	149	596	312
1750324644.7592833	91	550	550	149	598	312
1750324645.2864933	91	552	552	149	601	312
1750324645.8163686	91	554	554	149	602	312
1750324646.342227	91	555	557	149	604	313
1750324646.8695877	92	556	558	150	606	314
1750324647.4015589	92	556	559	150	607	315
1750324647.9277349	92	558	559	150	607	315
1750324648.4546766	93	562	561	151	609	318
1750324648.9817803	95	567	563	153	613	320
1750324649.5129395	95	567	563	153	613	320
1750324650.0475044	95	568	565	153	613	321
1750324650.5751846	95	568	565	153	613	322
1750324651.1030915	97	571	569	156	616	326
1750324651.6368468	97	571	571	156	618	326
1750324652.1648352	97	572	571	156	622	326
1750324652.6989567	97	573	572	156	622	326
1750324653.2262256	97	573	572	156	623	326
1750324653.7541473	98	575	574	157	625	328
1750324654.2819653	98	576	574	157	625	328
1750324654.808554	98	577	575	157	626	328
1750324655.3441522	99	580	579	158	627	330
1750324655.8710835	99	581	581	158	629	330
1750324656.399122	99	582	582	158	632	330
1750324656.9268188	99	583	585	158	633	330
1750324657.4540412	100	586	588	160	637	334
1750324657.987041	100	589	588	163	640	337
1750324658.5162563	100	591	588	163	642	339
1750324659.0440865	100	592	591	164	645	341
1750324659.5721972	100	592	593	164	648	341
1750324660.0993602	101	595	594	166	650	345
1750324660.627296	101	595	596	166	652	345
1750324661.1552463	101	596	597	166	652	345
1750324661.6868649	101	596	598	166	652	345
1750324662.214436	101	596	601	166	653	345
1750324662.7422855	102	598	603	167	654	346
1750324663.268491	102	600	604	167	654	347
1750324663.7969775	102	602	606	167	657	348
1750324664.3351429	102	603	607	167	658	348
1750324664.8642085	102	604	608	167	662	350
1750324665.3918335	102	605	610	167	663	351
1750324665.918955	102	606	615	168	665	353
1750324666.446928	102	606	615	168	667	353
1750324666.9746442	103	607	616	169	670	355
1750324667.5023255	104	610	617	170	671	356
1750324668.0293908	107	614	622	172	676	359
1750324668.5570142	107	614	623	172	679	361
1750324669.0841746	108	616	625	173	682	363
1750324669.6160989	108	617	626	173	685	364
1750324670.1409526	110	621	629	175	687	366
1750324670.676841	110	622	631	175	687	366
1750324671.2036493	111	624	633	176	688	367
1750324671.7319484	111	626	633	177	689	368
1750324672.261479	112	628	637	178	691	369
1750324672.7885711	112	629	637	178	693	369
1750324673.321874	112	630	637	178	693	369
1750324673.848844	113	631	641	179	696	372
1750324674.37697	113	633	641	179	696	373
1750324674.9045289	114	636	642	180	699	375
1750324675.4317372	115	638	643	181	701	376
1750324675.9665751	115	639	645	181	701	376
1750324676.4957697	116	640	647	182	702	377
1750324677.0240722	116	642	647	182	703	377
1750324677.5523803	116	644	648	182	703	378
1750324678.0792198	116	644	650	182	703	378
1750324678.606495	116	645	653	183	704	379
1750324679.134705	116	645	653	183	706	379
1750324679.6677556	117	647	655	184	708	381
1750324680.194876	117	648	655	184	709	381
1750324680.7221282	117	650	655	184	711	381
1750324681.250104	117	652	656	185	712	382
1750324681.7775638	117	652	657	185	713	383
1750324682.3091238	118	655	660	186	714	384
1750324682.8383598	118	657	661	186	716	385
1750324683.3664603	118	658	662	186	717	386
1750324683.8944216	120	661	667	189	721	389
1750324684.4208841	120	661	669	189	723	390
1750324684.9498162	120	663	670	189	724	390
1750324685.4765465	121	664	672	190	727	391
1750324686.0127358	121	665	673	190	728	391
1750324686.5389922	121	665	673	190	728	391
1750324687.0633109	122	666	675	191	729	392
1750324687.58826	122	668	676	191	729	392
1750324688.1134682	125	672	682	195	734	396
1750324688.639089	125	673	684	195	734	396
1750324689.1633267	125	675	684	195	736	396
1750324689.6908443	125	678	685	196	738	398
1750324690.2148724	125	679	686	196	739	399
1750324690.7405975	125	681	688	196	740	401
1750324691.2687852	126	682	689	197	742	402
1750324691.801207	126	683	690	197	742	402
1750324692.3291712	126	686	691	197	742	402
1750324692.8628511	126	688	693	198	744	403
1750324693.388465	126	688	694	198	746	403
1750324693.916874	126	689	695	198	747	404
1750324694.4492497	126	691	695	198	749	404
1750324694.9778304	127	693	697	199	750	406
1750324695.509093	127	697	698	199	752	406
1750324696.037926	127	697	700	199	753	407
1750324696.5660598	127	699	701	200	755	409
1750324697.0942698	127	703	703	200	757	410
1750324697.6249585	127	703	704	200	761	411
1750324698.1569004	127	703	707	200	763	411
1750324698.691578	127	703	708	200	763	411
1750324699.2187567	127	704	710	201	765	413
1750324699.747246	127	705	712	201	765	414
1750324700.2755077	128	707	713	203	769	417
1750324700.8040125	128	708	714	203	770	417
1750324701.3361866	128	709	717	204	771	419
1750324701.864554	128	711	717	204	771	419
1750324702.3918574	128	712	721	204	773	419
1750324702.9278586	128	712	722	204	774	419
1750324703.4559355	128	712	722	204	774	419
1750324703.98502	128	713	725	206	778	421
1750324704.5129666	128	715	725	206	778	422
1750324705.041822	128	716	725	206	778	422
1750324705.5687997	130	719	728	208	782	424
1750324706.0964215	130	720	728	209	783	425
1750324706.6237047	131	721	730	209	783	425
1750324707.1522317	131	722	732	209	785	425
1750324707.6793966	131	724	732	209	786	425
1750324708.2038372	131	725	734	209	787	425
1750324708.7335064	131	725	735	209	788	425
1750324709.2592416	131	726	737	209	789	427
1750324709.7846754	132	729	739	210	790	428
1750324710.311966	132	729	739	210	792	428
1750324710.8467836	133	731	741	211	793	431
1750324711.3749828	134	733	744	212	794	433
1750324711.9018548	134	734	745	212	794	433
1750324712.430233	134	735	745	212	795	434
1750324712.9585638	134	736	745	212	795	434
1750324713.4945939	134	736	747	212	796	434
1750324714.0268707	135	737	752	213	797	436
1750324714.5560303	136	739	756	214	799	437
1750324715.0882115	136	739	756	214	799	437
1750324715.6245577	136	741	756	214	800	437
1750324716.1528354	136	743	758	214	801	437
1750324716.681455	136	748	758	214	801	439
1750324717.2086134	136	750	759	215	804	442
1750324717.736184	136	752	761	216	805	443
1750324718.2669015	136	754	764	217	808	444
1750324718.7948585	136	755	766	217	811	445
1750324719.3218327	136	756	766	217	814	445
1750324719.8493226	138	761	769	220	817	449
1750324720.3783731	138	761	770	220	819	449
1750324720.9088078	138	761	771	220	819	449
1750324721.4390395	138	763	772	220	821	450
1750324721.9666204	138	764	774	220	822	450
1750324722.4951847	138	769	775	221	823	454
1750324723.0247722	138	769	775	222	824	456
1750324723.5538504	139	772	777	222	826	458
1750324724.082346	139	773	777	222	826	458
1750324724.6146333	140	774	780	223	827	459
1750324725.1431377	141	775	781	224	829	461
1750324725.6714172	141	776	781	224	831	461
1750324726.1996148	141	776	782	224	831	461
1750324726.7285647	141	777	783	224	832	462
1750324727.2569427	141	777	787	224	834	463
1750324727.7861254	142	779	789	225	837	464
1750324728.3139842	142	780	791	225	837	465
1750324728.8417764	142	782	791	225	838	465
1750324729.3703926	142	782	793	225	839	465
1750324729.8988557	142	783	793	225	839	466
1750324730.4315302	143	787	796	226	841	467
1750324730.9587464	143	789	796	226	843	467
1750324731.4875855	143	793	796	226	844	468
1750324732.016033	143	794	797	226	845	468
1750324732.5434306	144	795	802	229	851	471
1750324733.0720873	144	796	802	229	853	473
1750324733.604421	144	797	804	229	854	473
1750324734.132054	146	799	808	231	859	475
1750324734.6616967	146	799	811	231	859	475
1750324735.1894922	146	800	814	231	861	476
1750324735.7181773	146	801	814	231	862	476
1750324736.2471557	146	802	814	231	864	476
1750324736.778272	146	803	814	231	868	476
1750324737.306684	146	803	818	231	868	476
1750324737.8346143	146	803	820	231	868	477
1750324738.3617125	146	806	821	231	872	479
1750324738.8892915	146	808	823	231	873	480
1750324739.4223351	147	809	825	232	875	481
1750324739.950958	147	810	825	232	875	481
1750324740.480546	147	810	827	232	875	481
1750324741.0086663	147	810	828	232	875	482
1750324741.535534	147	812	829	232	875	483
1750324742.0658221	148	813	832	234	877	485
1750324742.595908	148	815	834	234	879	485
1750324743.1236813	148	815	834	234	879	486
1750324743.653062	148	816	835	234	881	487
1750324744.18189	148	816	835	234	881	488
1750324744.7100925	148	817	836	234	883	489
1750324745.2371905	148	817	839	234	884	489
1750324745.7725585	148	817	843	234	886	489
1750324746.300459	150	820	845	236	889	491
1750324746.835299	150	820	847	236	891	492
1750324747.3713229	150	820	847	236	891	492
1750324747.9046795	150	822	850	236	892	492
1750324748.4333034	151	824	853	237	894	494
1750324748.9666688	151	825	854	237	894	495
1750324749.4949846	152	826	855	238	896	496
1750324750.0226493	152	829	857	239	897	497
1750324750.558571	155	834	862	241	900	499
1750324751.087559	156	836	864	242	902	501
1750324751.615367	156	836	864	242	903	502
1750324752.1449585	156	837	864	242	904	502
1750324752.676165	156	837	866	242	905	504
1750324753.2108724	156	839	868	242	906	504
1750324753.7421882	156	841	868	242	906	506
1750324754.2708037	157	844	870	243	909	508
1750324754.7986355	157	844	872	243	909	508
1750324755.3255126	157	844	873	243	909	508
1750324755.857217	157	847	874	243	910	509
1750324756.3852277	157	847	874	243	913	509
1750324756.9124012	159	851	877	246	916	512
1750324757.4424443	159	852	879	246	919	513
1750324757.9745688	159	854	879	246	921	513
1750324758.5029974	159	854	879	247	924	514
1750324759.0318918	159	856	881	248	928	515
1750324759.5604434	159	859	886	248	932	516
1750324760.0891383	160	861	889	250	934	518
1750324760.6171374	161	865	890	251	935	519
1750324761.1435242	161	865	892	251	937	520
1750324761.6713302	162	868	894	252	938	521
1750324762.2062633	162	869	895	252	939	523
1750324762.7355845	162	871	897	252	940	525
1750324763.259934	162	871	898	252	941	525
1750324763.7883096	162	872	899	252	944	526
1750324764.3181903	162	873	900	252	944	526
1750324764.8583834	162	875	901	252	945	526
1750324765.3867688	162	876	901	252	947	527
1750324765.9148734	163	878	906	253	948	529
1750324766.4556086	163	880	908	254	949	532
1750324766.9827242	164	881	911	255	952	534
1750324767.511717	164	883	912	256	955	537
1750324768.039105	164	885	913	256	955	537
1750324768.567953	164	885	915	256	955	538
1750324769.0968115	164	885	918	256	956	539
1750324769.6250355	164	886	919	256	957	539
1750324770.1551175	164	888	920	256	957	539
1750324770.6847546	165	891	922	257	960	542
1750324771.212988	167	894	924	260	963	546
1750324771.7422316	167	895	925	260	964	547
1750324772.2704985	168	898	928	261	967	548
1750324772.8017795	168	899	928	261	968	548
1750324773.329688	168	899	932	261	969	548
1750324773.8571146	168	900	934	261	972	549
1750324774.3844302	168	901	938	261	972	549
1750324774.9135818	168	902	940	261	974	550
1750324775.4450767	168	902	942	261	975	551
1750324775.974087	168	905	944	261	975	551
1750324776.5043223	168	907	945	261	977	551
1750324777.0325055	168	909	945	261	977	551
1750324777.56875	168	909	945	261	978	551
1750324778.0969913	168	909	945	261	979	551
1750324778.624577	168	911	947	263	983	554
1750324779.1541536	169	914	949	264	984	555
1750324779.6896904	169	914	949	264	985	556
1750324780.2175493	170	915	951	265	986	557
1750324780.7460835	170	916	953	265	987	557
1750324781.2807832	170	917	954	265	989	557
1750324781.8094904	170	918	955	266	992	560
1750324782.3378642	170	918	957	266	992	560
1750324782.866386	170	919	960	267	993	561
1750324783.394691	171	923	962	268	995	564
1750324783.9235582	172	925	963	269	996	565
1750324784.4525492	172	926	965	269	996	565
1750324784.9881604	172	928	970	270	1000	566
1750324785.5175285	172	930	971	270	1000	567
1750324786.0451872	173	931	973	271	1001	568
1750324786.5730543	173	932	973	272	1002	569
1750324787.1015558	173	935	973	273	1003	572
1750324787.633298	173	937	973	273	1005	574
1750324788.1615798	173	937	974	273	1006	575
1750324788.6888847	173	938	974	273	1007	577
1750324789.2186737	173	938	978	273	1009	578
1750324789.7462914	173	939	981	273	1012	578
1750324790.2772353	175	941	984	275	1014	582
1750324790.805831	175	942	984	275	1015	583
1750324791.3353074	175	945	985	275	1016	584
1750324791.8639228	175	947	987	275	1017	584
1750324792.3927114	175	948	987	275	1019	584
1750324792.9225376	175	950	987	275	1019	584
1750324793.4502	175	953	989	275	1020	585
1750324793.9883192	175	953	991	275	1020	585
1750324794.5169904	175	953	991	275	1022	585
1750324795.046565	176	954	994	276	1023	586
1750324795.5879202	176	956	995	276	1024	587
1750324796.1211627	177	957	998	277	1028	588
1750324796.650202	177	958	998	277	1029	588
1750324797.1850264	178	961	1000	278	1032	589
1750324797.7311087	178	962	1001	278	1032	589
1750324798.2587655	178	963	1002	278	1033	590
1750324798.7880208	178	967	1004	278	1034	591
1750324799.3226733	178	968	1004	278	1035	591
1750324799.8517118	179	970	1007	279	1037	592
1750324800.3804078	179	971	1007	279	1038	592
1750324800.9081025	179	972	1008	279	1040	592
1750324801.437193	179	974	1009	279	1040	592
