1749792444.776772	1	7	8
1749792449.7879536	1	10	21
1749792454.8056717	1	11	38
1749792459.817084	1	17	53
1749792464.8272114	1	27	69
1749792469.839709	1	34	85
1749792474.8513117	1	36	95
1749792479.8649664	1	38	106
1749792484.8788428	3	44	121
1749792489.8967898	3	49	133
1749792494.9103143	3	58	149
1749792499.9238057	3	64	162
1749792504.9370852	3	69	171
1749792509.9497066	3	74	181
1749792514.9626606	3	81	193
1749792519.975585	3	90	207
1749792524.9877794	3	97	219
1749792530.000672	3	103	232
1749792535.014446	3	106	250
1749792540.0286043	3	115	260
1749792545.0421324	3	118	274
1749792550.0557191	3	127	284
1749792555.0707598	3	135	299
1749792560.0838976	3	141	314
1749792565.0973125	3	148	327
1749792570.1107767	3	152	341
1749792575.1239533	3	161	351
1749792580.1377406	4	167	361
1749792585.1515408	5	177	378
1749792590.1647804	5	182	391
1749792595.178109	5	186	408
1749792600.1918118	5	191	422
1749792605.2049441	5	197	435
1749792610.2187693	5	206	446
1749792615.2318842	5	211	453
1749792620.2469394	5	215	472
1749792625.260143	5	220	486
1749792630.2731547	5	224	503
1749792635.2868323	5	232	514
1749792640.2999482	5	238	524
1749792645.3136315	5	243	540
1749792650.327812	5	250	561
1749792655.3416483	5	257	576
1749792660.3552542	5	264	584
1749792665.3687127	6	273	598
1749792670.3830385	6	286	611
1749792675.397023	6	290	629
1749792680.411087	6	295	646
1749792685.424281	6	300	660
1749792690.4381151	6	309	675
1749792695.45144	6	317	688
1749792700.4653678	6	326	698
1749792705.4793012	6	329	709
1749792710.4916348	6	331	727
1749792715.5051844	6	338	743
1749792720.523872	6	346	753
1749792725.5380805	7	350	761
1749792730.5518367	7	354	774
1749792735.565008	7	361	782
1749792740.578724	7	366	793
1749792745.5921247	7	374	817
1749792750.6084151	7	380	837
1749792755.6216307	7	385	851
1749792760.6338692	7	389	859
1749792765.6449473	7	397	868
1749792770.6560726	7	399	879
1749792775.6685302	7	407	894
1749792780.6832097	7	411	910
1749792785.6977057	7	417	925
1749792790.7117462	8	426	943
1749792795.7263796	8	430	957
1749792800.7406166	8	434	976
1749792805.7551804	9	444	994
1749792810.7694573	9	449	1009
1749792815.7838821	9	455	1024
1749792820.805344	9	458	1038
1749792825.8198564	9	466	1053
1749792830.8336215	12	477	1070
1749792835.8476226	12	489	1081
1749792840.8595388	12	493	1093
1749792845.8783484	12	496	1110
1749792850.892586	12	500	1123
1749792855.9077556	12	512	1138
1749792860.9215035	12	518	1153
1749792865.9351957	12	527	1162
1749792870.9489124	12	531	1172
1749792875.9698315	12	535	1184
1749792880.9846687	13	544	1201
1749792885.9991527	13	549	1209
1749792891.0128112	13	557	1220
1749792896.0266032	13	564	1230
1749792901.040277	13	572	1242
1749792906.054753	13	576	1252
1749792911.0687625	13	581	1261
1749792916.0825613	13	587	1270
1749792921.0951278	13	592	1280
1749792926.1085477	13	599	1288
1749792931.12828	13	606	1302
1749792936.1421568	13	611	1322
1749792941.1564257	13	616	1332
1749792946.1704383	13	617	1344
1749792951.1845145	13	626	1357
1749792956.1979604	13	630	1368
1749792961.2149448	13	635	1385
1749792966.2376487	13	639	1399
1749792971.2523909	13	643	1411
1749792976.2668355	13	651	1421
1749792981.2805545	13	663	1444
1749792986.2947233	13	671	1450
1749792991.3091564	13	686	1463
1749792996.330627	13	689	1473
1749793001.3452597	13	697	1486
1749793006.3603408	13	702	1496
1749793011.3755481	13	709	1511
1749793016.3903582	13	716	1529
1749793021.4047537	13	722	1542
1749793026.4199202	13	726	1554
1749793031.4407716	13	726	1566
1749793036.4549358	13	734	1578
1749793041.4694126	13	741	1587
1749793046.481281	13	751	1602
1749793051.4928234	13	753	1619
1749793056.5042922	14	765	1629
1749793061.5246575	14	773	1640
1749793066.540784	15	783	1655
1749793071.5528238	15	788	1664
1749793076.5646174	15	794	1676
1749793081.5779011	15	798	1686
1749793086.5929387	15	808	1698
1749793091.6097367	15	816	1720
1749793096.623622	16	823	1738
1749793101.6413226	16	831	1748
1749793106.655776	17	838	1768
1749793111.6700866	17	849	1779
1749793116.6849523	17	852	1790
1749793121.702131	19	857	1806
1749793126.7221277	19	862	1821
1749793131.7411675	19	870	1839
1749793136.7544658	20	879	1856
1749793141.7672012	20	882	1868
1749793146.7813866	20	888	1881
1749793151.7956126	20	894	1898
1749793156.809641	20	901	1915
1749793161.8219347	20	908	1925
1749793166.8418884	20	914	1933
1749793171.8547897	20	919	1951
1749793176.868695	20	927	1969
1749793181.8833969	20	935	1987
1749793186.899725	20	940	1994
1749793191.9214237	20	945	2012
1749793196.9397132	20	951	2027
1749793201.9532382	20	957	2042
1749793206.9675632	20	969	2058
1749793211.9824646	20	974	2066
1749793216.996122	20	978	2075
1749793222.009226	20	986	2086
1749793227.0221705	20	997	2100
1749793232.0401108	20	1002	2111
1749793237.0550404	20	1008	2125
1749793242.069934	20	1016	2141
1749793247.0845447	20	1021	2151
1749793252.0993843	20	1028	2172
1749793257.1190057	20	1032	2189
1749793262.1332226	20	1038	2200
1749793267.1479404	20	1044	2207
1749793272.1625664	20	1048	2217
1749793277.1773298	20	1056	2233
1749793282.1905859	20	1059	2252
1749793287.2065237	20	1074	2262
1749793292.2197502	20	1078	2277
1749793297.2320325	20	1085	2290
1749793302.2444503	20	1093	2300
1749793307.2566702	20	1099	2312
1749793312.2697814	20	1108	2325
1749793317.284367	20	1112	2338
1749793322.2973223	20	1120	2348
1749793327.3121858	20	1124	2364
1749793332.326993	21	1136	2378
1749793337.3433383	21	1138	2394
1749793342.3589034	22	1145	2406
1749793347.3751233	22	1150	2417
1749793352.3890214	23	1159	2426
1749793357.4039257	23	1166	2438
1749793362.4165308	23	1173	2453
1749793367.4360082	23	1177	2466
1749793372.4579682	24	1181	2477
1749793377.4773278	24	1187	2486
