1750062774.7318223	0	3	3
1750062779.7430284	0	20	11
1750062784.7550697	0	33	20
1750062789.7687378	0	48	31
1750062794.7819288	0	72	40
1750062799.7945352	0	81	50
1750062804.807109	0	98	61
1750062809.8270388	0	113	72
1750062814.840315	0	136	82
1750062819.8533728	0	153	95
1750062824.867333	0	168	100
1750062829.8812191	0	181	107
1750062834.8950162	0	201	118
1750062839.9087765	0	218	131
1750062844.9213128	0	231	141
1750062849.9419577	0	246	151
1750062854.9579945	0	264	160
1750062859.9713802	0	277	173
1750062864.9874911	0	288	182
1750062870.0080032	0	304	198
1750062875.021054	0	314	207
1750062880.0329823	0	326	218
1750062885.0465827	0	341	224
1750062890.060354	0	365	232
1750062895.0777388	0	381	236
1750062900.0890324	0	398	252
1750062905.1033683	0	421	256
1750062910.115929	0	440	263
1750062915.1292365	0	456	278
1750062920.1422586	0	469	285
1750062925.155588	0	488	301
1750062930.1686008	0	506	308
1750062935.184447	0	520	320
1750062940.1976395	0	534	329
1750062945.211392	0	545	338
1750062950.2255366	0	555	347
1750062955.239642	0	570	351
1750062960.2536907	0	585	362
1750062965.2662303	0	603	371
1750062970.2796452	0	610	380
1750062975.293762	0	624	391
1750062980.3067825	0	638	406
1750062985.3197987	0	652	419
1750062990.3337226	0	666	434
1750062995.3470473	0	683	447
1750063000.360796	0	705	457
1750063005.3744957	0	719	467
1750063010.3878434	0	729	473
1750063015.3986852	0	747	489
1750063020.409994	0	762	500
1750063025.43005	0	776	511
1750063030.4424727	0	790	519
1750063035.454514	0	807	524
1750063040.4755125	0	823	529
1750063045.4881408	0	835	533
1750063050.5016534	0	849	539
1750063055.5183277	0	868	543
1750063060.5314386	0	882	552
1750063065.5446591	0	898	560
1750063070.557049	0	922	572
1750063075.5691495	0	934	579
1750063080.5807674	0	950	589
1750063085.5949302	0	967	595
1750063090.609288	0	977	603
1750063095.6266103	0	993	621
1750063100.6398125	0	1007	632
1750063105.6527407	0	1022	643
1750063110.6663432	0	1037	648
1750063115.6803834	0	1057	658
1750063120.6939955	0	1080	665
1750063125.7088242	0	1100	674
1750063130.7228365	0	1114	682
1750063135.7376266	0	1135	695
1750063140.7517588	0	1152	702
1750063145.7661483	0	1168	710
1750063150.786519	0	1182	714
1750063155.7991884	0	1200	725
1750063160.813784	0	1210	735
1750063165.828221	0	1222	748
1750063170.8418884	0	1246	757
1750063175.8553984	0	1259	766
1750063180.8686423	0	1264	776
1750063185.8823822	0	1274	785
1750063190.9004722	0	1287	792
1750063195.9155068	0	1302	803
1750063200.9295352	0	1317	813
1750063205.9419441	0	1329	824
1750063210.953372	0	1348	836
1750063215.9666529	0	1363	843
1750063220.9858809	0	1382	851
1750063225.998834	0	1390	861
1750063231.0132802	0	1405	869
1750063236.0340245	0	1421	874
1750063241.0467267	0	1439	884
1750063246.0613043	0	1456	892
1750063251.0809364	0	1486	898
1750063256.0949767	0	1497	914
1750063261.1083305	0	1514	927
1750063266.1251717	0	1533	934
1750063271.138001	0	1553	943
1750063276.1510768	0	1564	950
1750063281.1642807	0	1574	954
1750063286.1777792	0	1597	962
1750063291.1907287	0	1608	972
1750063296.2050993	0	1621	978
1750063301.2193646	0	1636	982
1750063306.2349615	0	1652	989
1750063311.2488348	0	1675	995
1750063316.2613707	0	1685	1006
1750063321.2743077	0	1705	1013
1750063326.2880754	0	1724	1024
1750063331.3023207	0	1743	1033
1750063336.315356	0	1761	1041
1750063341.3257413	0	1779	1049
1750063346.339332	0	1789	1057
